Q95QA6	Q11103
Q95QA6	O16510
Q95QA6	Q17695
Q17732	Q95QA6
Q93321	Q95QA6
Q95QA6	Q18437
Q09501	Q95QA6
O17763	Q95QA6
Q95QA6	O45351
Q27285	Q95QA6
Q95QA6	Q18379
Q95QA6	gi:32567054
Q19872	Q95QA6
Q95QI3	Q95QA6
Q95QA6	Q19989
Q09560	Q95QA6
Q95QA6	Q20198
Q95QA6	O44490
Q95QA6	Q20695
Q93763	Q95QA6
Q95QA6	O01579
Q9XVW8	Q95QA6
Q95QA6	Q9U3E3
Q95QA6	Q94247
Q95QA6	Q21036
Q95QA6	Q93831
Q95QA6	O01900
Q95QA6	Q9N5N7
Q9UAQ2	Q95QA6
Q95QA6	Q21127
Q95QA6	Q21344
Q9XU77	Q95QA6
Q95QA6	Q95ZL4
Q21648	Q95QA6
Q95QA6	O17267
gi:17508231	Q95QA6
Q95QA6	Q22227
Q95QA6	O18036
Q95ZK7	Q95QA6
P91820	Q95QA6
Q95QA6	O61858
P91503	Q95QA6
Q22847	Q95QA6
Q95QA6	O02174
Q95QA6	Q9N5A6
Q95QA6	Q9N582
Q95QA6	Q965Q1
Q9NET8	Q95QA6
Q95QA6	Q9N4Z2
Q95QA6	Q9XXR1
Q95QA6	Q9U252
Q9XWJ0	Q95QA6
Q9BKZ9	Q95QA6
O18250	Q95QA6
Q95QA6	Q9N4B6
Q9U1S2	Q95QA6
Q95QA6	Q9BKS4
Q95QA6	Q23081
Q95QA6	gi:32564316
P34669	Q95QA6
Q95QA6	Q23664
Q22618	Q23129
O16785	Q9BI89
Q22664	Q09417
Q17400	O18118
O16511	O18118
Q9UAY0	O18118
O18118	Q9NES7
gi:17536521	Q21648
P91835	Q9XUP8
Q23174	P91835
Q17635	Q22618
Q965Q1	Q9XUB3
Q9XVG8	gi:17537127
Q9TZ39	gi:17535271
O02059	Q9TZ39
Q9TZ39	O17174
Q11103	Q9TZ39
O44450	Q9TZ39
Q9TZ39	O45241
O01482	Q9TZ39
Q9TZ39	Q17695
Q18350	Q9TZ39
Q9XVT0	Q9TZ39
Q18043	Q9TZ39
O62061	Q9TZ39
Q9TZ39	Q93228
Q18076	Q9TZ39
Q9TZ39	Q9GYR5
Q9TZ39	Q9U3P1
Q22936	Q9TZ39
Q9TZ39	Q18909
Q19088	Q9TZ39
Q95ZV9	Q9TZ39
Q9TZ39	Q9XVA2
Q9TZ39	Q19404
Q9GUC8	Q9TZ39
Q93520	Q9TZ39
Q9Y049	Q9TZ39
Q9TZ39	Q18379
Q9XV81	Q9TZ39
Q9GYP6	Q9TZ39
Q19762	Q9TZ39
Q9TZ39	Q19872
Q9TZ39	Q19902
Q9TZ39	Q19989
Q9TZ39	Q09560
Q20173	Q9TZ39
Q20198	Q9TZ39
Q20207	Q9TZ39
Q20227	Q9TZ39
Q9TZ39	O44490
Q9TZ39	gi:25151296
Q9TXY4	Q9TZ39
Q20502	Q9TZ39
Q20676	Q9TZ39
Q20712	Q9TZ39
Q93763	Q9TZ39
O01579	Q9TZ39
Q9TZ39	Q95R07
Q9TZ39	gi:17553604
Q9TZ39	Q20803
Q20956	Q9TZ39
Q20981	Q9TZ39
O01900	Q9TZ39
O45599	Q9TZ39
Q9TZ39	O45607
Q9N5N7	Q9TZ39
Q9TZ39	O44552
Q9TXN3	Q9TZ39
Q21361	Q9TZ39
Q9TZ39	Q9XU77
Q21559	Q9TZ39
Q9XVK6	Q9TZ39
Q9TVX8	Q9TZ39
Q9TZ39	gi:17508231
Q9TZ39	Q22167
Q9TZ39	Q22227
O16525	Q9TZ39
O18051	Q9TZ39
Q17793	Q9TZ39
O62374	Q9TZ39
Q9TZ39	Q22522
Q9TZ39	P91453
O02165	Q9TZ39
Q22631	Q9TZ39
P91503	Q9TZ39
Q9TZ39	Q9XU06
Q9TZ39	Q9BIC1
Q9TZ39	Q9XUM0
O18172	Q9TZ39
Q9TZ39	O02174
Q9TZ39	Q27408
Q9TZ39	O18179
Q9TZ39	O17286
Q9TZ39	Q22866
Q9TZ39	Q9N582
Q9TZ39	O62404
Q9TZ39	Q9XTH8
Q9TZ39	Q8MYM0
Q9TZ39	Q9N4Z2
Q9TZ39	Q9N3Y1
Q8IAA7	Q9TZ39
Q9TZ39	Q9BL70
Q9TZ39	Q9U252
Q9TZ39	Q9XWJ0
O18250	Q9TZ39
Q9TZ39	Q9N4B6
Q9TZ39	Q9U1S2
Q23254	Q9TZ39
Q9TZ39	Q23081
Q9TZ39	P34609
Q9TZ39	gi:32564708
gi:32564316	Q9TZ39
Q9TZ39	Q23485
Q9TZ39	Q95PV4
Q9TZ39	Q23664
Q9NF11	Q9NF11
Q9XWS0	O62160
Q9XWS0	Q9BI86
O17070	Q9N597
Q22479	Q9N597
Q8WTL9	Q9N597
Q965N5	Q9N597
Q9XWW1	Q18516
Q9XX47	Q93228
Q9N5N7	Q9XX47
Q9XX47	Q21229
Q9XU77	Q9XX47
Q09417	Q9XX47
Q9XX47	Q9XWJ0
O18250	Q9XX47
Q9U1W3	Q9XX47
Q9XX14	Q9XU77
gi:30145754	Q9GSQ0
Q9GSQ0	Q19537
Q19707	Q9GSQ0
O62231	Q9GSQ0
Q21156	Q9GSQ0
Q9GSQ0	Q22053
Q9GSQ0	O01255
Q22847	Q9GSQ0
Q9XWP6	Q18919
O44821	Q9XWP6
Q9XVK6	Q9XWP6
Q17971	Q95Q26
P48152	Q95Q26
Q18320	Q95Q26
P91126	Q95Q26
Q95Q26	Q9TZA5
Q95Q26	Q95YC6
Q95Q26	Q9XVP7
P52872	Q95Q26
Q95Q26	Q22311
P45972	Q95Q26
Q22436	Q95Q26
Q95Q26	Q22660
Q95Q26	Q22694
O17526	Q95Q26
Q95Q26	O02115
Q23182	Q95Q26
Q95Q26	Q9XUK0
Q95Q26	O45934
Q95Q26	O62468
Q95Q26	Q9N4Y9
Q9XVZ8	Q95Q26
Q95Q26	Q9U1V2
P91551	Q95Q26
Q95Q25	Q95Q25
Q9U2E4	Q9U1S2
Q9NAH3	P34662
Q19555	O18203
O18203	Q20486
O18203	O44732
Q9N3P1	Q20420
Q9GYP6	Q9NAE1
O45469	Q9NAE1
Q9NAE1	O45526
O76670	Q9NAE1
Q9TYX2	Q9NAE1
Q9NAE1	Q22853
Q23187	Q9NAE1
Q966E8	Q9NAE1
Q9U2W6	Q9NAE1
Q9XXB9	Q9NAE1
Q9U2H0	Q9XWK1
Q9XW01	Q20585
Q9XW77	Q9XW01
Q8I7L1	Q9XWH0
Q9XV35	Q9XWH0
Q9XWH0	Q9XW51
Q9U203	Q9XWH0
Q9XWH0	O02053
Q9N359	Q94261
O18179	O18236
gi:29570459	O18250
O01901	P90783
O44741	O01901
O01901	O61880
Q9XVK6	O01901
O01901	Q9XWJ0
Q21648	Q93838
O61208	Q17400
gi:25150348	O61208
O61208	O16511
O01482	O61208
O61208	gi:17552180
Q19014	O61208
O61208	Q9TXI4
O61208	O01590
Q09417	O61208
O61208	Q9N4Z2
O61208	O18282
Q95Q26	Q9XYP0
Q21094	Q22631
Q17436	gi:17553966
gi:17553966	Q17789
gi:17553966	O44131
gi:17553966	O61771
gi:17553966	Q10651
gi:17553966	O17824
Q20223	gi:17553966
Q20332	gi:17553966
gi:17553966	Q20448
gi:17553966	Q20623
Q8MQ29	gi:17553966
gi:17553966	Q20727
O16946	gi:17553966
Q23670	gi:17553966
Q93894	gi:17553966
gi:17553966	Q21971
gi:17553966	Q9TXR2
Q22168	gi:17553966
gi:17553966	Q9XWM2
gi:17553966	Q9U2H4
Q9N4W8	gi:17553966
Q21234	Q21234
Q9TYY1	Q09230
Q8MQE8	Q9TYY1
Q9TYY1	O45686
Q22190	Q9TYY1
Q9TYY1	P91820
Q9XWR1	Q9TYY1
Q94261	Q20676
Q9XWK3	Q94261
Q94261	Q9GRZ9
Q21353	P90781
Q21361	gi:17508231
Q21361	Q9XW93
Q9XU77	O01437
Q9XU77	O17174
O45134	Q9XU77
Q17695	Q9XU77
Q9XU77	Q17732
Q9XU77	Q17865
Q9XU77	Q18043
