Q06697	P89105
Q06697	P38439
Q06697	P38351
Q06697	P53064
Q06697	P32558
P32657	P15790
P32657	P19454
P32657	P38930
P32657	Q04636
P32657	P32558
P89105	P38439
P89105	P38351
P89105	Q04636
P89105	P53064
P89105	P32558
Q12046	Q03654
Q12046	Q12309
Q12046	Q08963
Q12046	P32523
Q12046	P53131
Q12046	P28004
Q12046	Q12417
Q12046	P33334
Q12046	P40018
Q12046	Q06091
Q12046	P28320
Q12046	Q06411
P53854	P32523
P40568	P38313
P40568	P38907
P40568	Q02732
P40568	P39731
P40568	Q12143
P40568	P53298
P38439	P38351
P38439	Q04636
P38439	P53064
P38439	P32558
P53919	P33322
Q12143	P38313
Q12143	P38907
Q12143	Q02732
Q12143	P39731
Q12143	P53298
P38351	Q04636
P38351	P53064
P40359	Q12488
P40359	Q12146
P40359	Q03406
P04050	P16370
P04050	P23615
P04050	P41895
P04050	P41896
P04050	P35189
P53064	Q04636
P53064	P32558
P32558	P15790
P32558	P19454
P32558	P38930
P32558	P38351
P32558	Q04636
P27692	P04050
P41895	P08518
P41895	P41896
P41895	P35189
Q02776	P23644
Q05541	P38632
Q05541	Q07913
Q05541	P43124
Q05541	Q12749
Q05541	Q08204
Q06344	Q12499
P43587	P36047
P53201	P80428
P53201	Q08649
P53201	Q03940
P53201	Q12464
P53201	P38811
P53201	Q06337
P53201	P53930
P53201	Q05471
P53201	P39995
P53201	P38806
P46951	P37297
P38789	Q03532
P38789	Q02892
P38789	P53136
P38789	P40693
P38789	P35178
P38803	P38883
P36076	P36024
P36076	Q08438
P36046	P23644
P36132	P46984
P36159	P08466
P36159	Q03161
Q12530	P41812
Q12530	P53833
Q12530	P38336
Q12530	P28005
Q12530	P53218
Q12530	P38786
Q12530	P40993
Q06411	P32639
Q06411	Q12309
Q06411	P52868
Q06411	P53131
Q06411	P28004
Q06411	P33334
Q06411	P40018
Q06411	P54999
Q06411	P36118
Q03718	P40026
Q03718	P38632
Q03718	Q08204
P53846	P47118
P13856	P19073
P40010	P39744
P40010	P38883
P46995	P04050
Q03718	Q12306
Q12046	P32639
Q04660	P53261
Q04660	Q12024
P53276	P42945
P53276	Q02931
P53276	Q06679
P53276	P38882
P53276	Q04305
P38882	P42945
P38882	Q02931
P38882	Q04305
P38882	Q06679
P42945	Q02931
P42945	Q06679
P42945	Q04305
Q06078	Q12220
Q06078	P25635
Q06078	Q05946
Q06078	P40362
Q06078	Q02354
P40362	Q12220
P40362	P25635
P40362	Q05946
P40362	Q02354
Q05946	Q12220
Q05946	P25635
Q05946	Q02354
P53254	P25368
P53254	P15790
P53254	P43639
P53261	Q12522
P53261	Q08235
P53261	Q02892
P53261	Q03532
P53261	P40693
P53261	P35178
P53261	Q12024
P53261	P43586
P53261	P33201
P53261	P53927
P53261	P53136
P53261	P40078
P53261	P38779
P53261	Q07915
P00958	P46672
P00958	P46655
Q12499	P27476
P20447	P33322
P28007	P33322
P28007	P32495
P28007	P53336
Q12499	P33322
P27476	P33322
P53336	P33322
P53336	Q04867
Q12499	Q12460
P32481	P39730
Q12176	Q05022
P39744	Q12176
P39744	Q05022
P06103	P39730
P47047	Q12476
P47047	P53632
Q12149	P47047
Q12387	Q06504
P39744	Q07896
P40856	P20604
P20604	P43612
P20604	P36123
P32639	P33334
P40089	P33334
P32639	P20053
P32639	P36048
P22147	P47017
P22147	P25644
P22147	P53235
P57743	P22147
P57743	P47017
P57743	Q06406
P57743	P25644
P57743	P49960
P40089	P47017
P40089	Q06406
P40089	P25644
Q06406	P22147
Q06406	P47017
Q06406	P25644
Q06406	Q03338
Q03338	P20053
Q03338	P19735
Q03338	P36048
Q12499	P15646
P39935	P06634
Q05022	P04147
P39935	P04147
P39935	P07260
Q12499	Q06506
Q08162	P53859
Q08162	P38792
Q08162	Q08285
Q08162	Q12277
Q08162	Q05636
Q08162	P53256
Q08162	Q12149
Q08162	P46948
Q08162	Q08491
P38801	P53859
P38801	Q08162
P38801	P38792
P38801	Q05636
P38801	P53256
P38801	Q12149
Q05636	P53859
Q05636	P38792
Q05636	Q08285
Q05636	P25359
Q05636	P53256
Q05636	Q12149
Q05636	P46948
P53256	P53859
P53256	P38792
P53256	Q08285
P53256	Q12277
P53256	P25359
P53256	Q12149
P53256	P46948
P53256	Q08491
Q12149	P53859
Q12149	P38792
Q12149	Q08285
Q12149	Q12277
Q12149	P25359
Q12149	P46948
P47076	P22276
P47076	P35718
P47076	P32910
P47076	P32349
P47076	P04051
P35718	P22276
P35718	P17890
P35718	P32910
P35718	P25441
P35718	P32349
P35718	P04051
P32910	P32349
P32910	P04051
P07703	P22276
P07703	P28000
P04051	P22276
P04051	P36121
P04051	P32349
P10964	P20434
P47006	P20434
Q01080	P20434
P16370	P08518
P16370	P20433
P16370	P20434
P16370	P34087
P16370	P20435
P20434	P08518
P20434	P20433
P20434	P04050
P20434	P20435
P20434	P35189
P20434	P41895
P20434	P41896
P07703	P20434
P07703	P20435
P04050	P08518
P04050	P20433
P04050	P34087
P04050	P20435
P41895	P16370
Q12499	Q01080
P10964	P22138
P10964	P47006
P10964	P46669
P10964	Q01080
P10964	P07703
P47006	P22138
P47006	P46669
P47006	Q01080
P47006	P07703
Q01080	P22138
Q01080	P46669
Q01080	P07703
P20434	P22138
P20434	P46669
P47076	P07703
P35718	P07703
P07703	P22138
P07703	P46669
P04051	P07703
Q08920	P34160
P40968	Q08920
P17629	Q07478
P33441	Q07478
P17629	P33441
P17629	P53552
P17629	O13539
P33441	P53552
P33441	O13539
P53552	O13539
P32832	Q12406
P32832	Q06488
P32832	Q06639
P32832	Q02206
P32832	Q07979
P32832	P25632
P32832	P43609
P32832	Q03124
P32832	Q06168
P32832	P32597
Q06488	Q12406
Q06488	Q07979
Q06488	P25632
Q06488	P43609
Q06488	P32597
Q06639	Q12406
Q06639	Q06488
Q06639	Q07979
Q06639	P25632
Q06639	P43609
Q06639	Q03124
Q06639	P32597
Q02206	Q12406
Q02206	Q06488
Q02206	Q07979
Q02206	P25632
Q02206	Q03124
Q02206	Q06168
Q02206	P32597
Q07979	Q12406
Q07979	P25632
Q07979	P43609
Q07979	P53330
Q07979	P32597
P43609	Q12406
P43609	Q05123
P43609	Q02206
P43609	P25632
P43609	Q03124
P43609	Q06168
P43609	P32597
Q03124	P32597
P53330	Q12406
P53330	Q05123
P53330	P25632
P53330	P43609
P53330	P32597
Q08278	Q12343
Q08278	P53114
Q08278	P32569
P32569	P34162
P32569	P32585
P32585	Q08278
P32585	P53114
P32585	P19263
P32585	P34162
P32367	P33339
P32367	Q12415
P32605	P33203
P32605	P53207
P33203	Q03776
Q03782	P32605
Q03782	P33203
Q03782	Q00916
Q03782	P53207
Q03862	P47019
Q08208	Q08235
Q08208	P21304
P53313	P25293
P28007	Q06344
P42945	Q04177
Q06679	Q02931
Q06679	Q04305
P53276	Q04177
P38882	Q04177
P15790	P19454
P15790	P43639
P15790	P38930
P19454	P43639
P19454	P38930
P38930	P43639
Q04636	P15790
P36076	P15790
P36076	P19454
P38764	P38886
P38764	P43588
P38764	P32496
P38764	P32565
P38764	P40016
P38764	Q12250
P38764	Q12377
P38764	Q08723
P38764	Q04062
P38764	P33299
P38764	P40327
P38764	P33298
P38764	Q01939
P38764	P43593
P38886	P43588
P38886	P32496
P38886	P32565
P38886	Q12250
P38886	Q12377
P38886	Q06103
P38886	Q04062
P38886	P33299
P38886	P33298
P38886	Q01939
Q12377	P43588
Q12377	Q12250
Q12377	Q06103
Q12377	Q08723
Q12377	Q04062
Q12377	P33299
Q12377	Q01939
Q08723	P32496
Q08723	P32565
Q08723	P40016
Q08723	Q04062
Q01939	P43588
Q01939	P32496
Q01939	Q12250
Q01939	Q06103
Q01939	Q04062
Q01939	P33299
Q01939	P40327
P43593	P32565
P43593	Q04062
P43593	P33299
P32481	P32497
P32481	P38249
P32481	P38431
P32497	Q05775
P32497	P06103
P32497	P38249
P32497	P40217
P32497	Q04067
P32497	P38431
P06103	Q05775
P06103	P38249
P06103	P40217
P06103	Q04067
P06103	P38431
Q03195	Q05775
Q03195	P32497
Q04067	Q05775
Q04067	P38249
Q04067	P40217
P09032	P32481
P09032	P12754
P09032	P32501
P09032	P32502
P09032	P09064
P32481	P12754
P32481	P32501
P32481	P32502
P32481	P09064
P32501	P12754
P32501	P32502
P32501	P09064
P06103	P09064
Q06142	Q02821
P53552	Q02821
Q12149	Q02821
P34160	Q02821
P40968	P32523
P32523	Q03654
P32523	Q12309
P35728	Q12102
P35728	Q01329
P35728	Q06224
Q01329	Q06632
Q01329	P42841
Q01329	P42073
Q01329	P53538
Q01329	Q06224
P53295	Q03768
P30656	P22141
P30656	P21242
P30656	P38624
P30656	P40302
P30656	P40303
P30656	P23724
P30656	P23639
P30656	P23638
P30656	P25043
P30656	P32379
P30656	P21243
P40303	P22141
P40303	P21242
P40303	P40302
P40303	P23724
P40303	P23639
P40303	P23638
P40303	P21243
P23639	P22141
P23639	P21242
P23639	P40302
P23639	P23724
P23639	P23638
P23639	P32379
P23639	P21243
Q06338	P0CX42
